	TE	position	score	3v5_effect	MeanCoverage	Coverage_effect	size_ratio	full_length	size_effect	Metric	Activated
18461	L1PA2_dup2642	chr8:126313242-126319040	0.7140113735175121	1.0453429404404369	0.13199954007128892	1.0713100943297016	0.9586640211640212	0	1.0	0.7996116581569982	0
18462	L1HS_dup987	chrX:43588398-43589027	0.2725076893392271	0.972387498206504	1.0074191838897721	1.7047643557730785	0.10398412960819971	0	0.38736759116460023	0.17498699254182026	0
18463	L1PA7_dup638	chr1:186728271-186728615	0.1122442834610625	1.0	0.001937984496124031	0.00212234360610018	0.05320136096504794	0	0.10426611323456172	2.4838371225959598e-05	0
18464	L1PA4_dup6353	chr9:5031772-5037865	1.2187265164745118	0.9027406787098915	0.005908419497784342	0.007794553439188107	0.9905706389205007	0	1.0	0.008575520947082471	0
18465	L1PA4_dup9313	chr12:8543057-8543726	0.3377969848353339	1.0454828778485288	0.01195814648729447	0.020949868828925862	0.10876280279629329	0	0.4304121774944273	0.003184480190845399	0
18466	L1PA4_dup10231	chr14:27596315-27596570	0.1122379790843767	0.9914902270655114	0.00130718954248366	0.0013898193800416453	0.04145667371159161	0	0.07003329484655176	1.0831564706438205e-05	0
18467	L1PA7_dup5439	chr6:98906196-98907148	-0.4272419633330505	0.9878763911115822	0.004201680672268907	0.005116661433044103	0.1472316733683885	0	0.9477729997649955	-0.002046762832038668	0
18468	L1PA4_dup4253	chr5:152913679-152919818	0.578861845210805	0.9939129491343691	0.004995384698919476	0.006313870668954443	0.9980490977076898	0	1.0	0.003632611514273679	0
18469	L1PA8_dup6129	chr12:46973776-46977596	1.8008656641783565	0.9842684485721712	0.0013961605584642235	0.0014906201313538681	0.5895971600555642	0	1.0	0.0026421767322043583	0
18470	L1HS_dup277	chr3:77763678-77769678	7.983420476690327	1.047249210937614	0.6670555555555556	1.5231115918537952	0.9918994875185981	0	1.0	12.734173678765325	1
18471	L1PA4_dup106	chr1:45284566-45290711	2.7803225083642142	0.9987797992764715	0.005641442907512883	0.007349763479313346	0.999024548853845	0	1.0	0.020409778381304634	0
18472	L1PA3_dup5781	chr9:20587617-20588818	1.4738097684356717	0.9951282460350159	0.04579517069109076	0.39210214327902615	0.19499918817989934	0	1.0	0.5750686604719683	0
18473	L1PA3_dup4746	chr7:50122240-50123567	0.5733804183177805	0.9890755908865885	0.035920622959055515	0.19356938222478196	0.21545705471667478	0	1.0	0.10977640527552074	0
18474	L1PA5_dup1604	chr2:228001581-228007066	-0.3195803404630221	0.9735592983379057	0.003463992707383774	0.004074911881150404	0.8925956061838893	0	1.0	-0.0012678290125428759	0
18475	L1PA5_dup10299	chr17:1565244-1565629	0.1122379790843767	0.9783007420623715	0.0017316017316017316	0.0018780649241097957	0.06265256305939788	0	0.1383796213597881	2.8536122510697973e-05	0
18476	L1PA6_dup3921	chrX:151638164-151638456	0.11197154606667	1.0453429352581733	0.001141552511415525	0.0012043220436095403	0.04735647096983458	0	0.08619764491067931	1.2150789555037904e-05	0
18477	L1PA3_dup3157	chr4:187856786-187862920	0.0954842677545063	1.0455761265262953	0.011629170742310619	0.02006166046204036	0.9959408994966715	0	1.0	0.0020028773547143643	0
18478	L1PA4_dup6197	chr8:111874177-111874805	0.3654590132510923	0.9975593041363041	0.0037154989384288743	0.004422624869756493	0.10209721996423346	0	0.371369183729533	0.0005987745978140512	0
18479	L1PA5_dup11007	chr20:58262847-58262967	-0.3210912875610828	0.9902819841248259	0.0	0.0	0.01952807160292921	0	0.02499894521201494	-0.0	0
18480	L1PA8_dup1599	chr3:151737025-151740450	3.703150315133792	0.9223966525451234	0.019075425790754257	0.04665830882476795	0.5286309615681433	0	1.0	0.15937421271787702	0
18481	L1PA4_dup2693	chr4:24938413-24944561	0.1585396206912712	1.0453895975942853	0.0033073086098460206	0.0038621153104804783	0.9995122744269225	0	1.0	0.0006400902696703132	0
18482	L1PA3_dup2866	chr4:117129260-117130689	0.3377969848353339	1.0453895768664365	0.015395381385584323	0.03168868691047574	0.2320181847702549	0	1.0	0.011190208486239379	0
18483	L1PA8_dup141	chr1:65876792-65877333	0.11197154606667	0.6519310732941902	0.0061614294516327784	0.00822533752232162	0.08350054020682204	0	0.2400682821606102	0.00014414443135705174	0
18484	L1HS_dup1261	chr11:125536610-125542640	3.683028063629594	1.0459488056091293	0.5906578220011055	1.4704404516572867	0.9968589849561911	0	1.0	5.664517175916665	1
18485	L1PA6_dup1137	chr3:101604617-101605476	0.5490445743675395	1.0457621154592922	0.0019402405898331393	0.002125039113527134	0.1393123580927668	0	0.8113235964479437	0.000989923294818592	0
18486	L1PA6_dup4463	chr11:72905280-72907598	0.4020793631883283	1.0454828364068618	0.0011504170261719875	0.0012141785625365917	0.3759325332468375	0	1.0	0.0005104006885382431	0
18487	L1PA3_dup4252	chr6:76192207-76194311	0.1122442834610625	1.0457625291797017	0.01631812420785805	0.03507315992354428	0.3416138983601234	0	1.0	0.0041169178767015745	0
18488	L1PA7_dup11721	chr15:42969610-42970411	0.1122379790843767	1.0	0.0008322929671244278	0.0008654164781374572	0.1238787503866378	0	0.5935109249260399	5.7649257232192696e-05	0
18489	L1PA7_dup2614	chr3:152421563-152425343	2.590619252663433	1.0619070253930336	0.04708994708994709	0.4284249473133021	0.5845963501391896	0	1.0	1.1785956524677943	0
18490	L1PA5_dup7681	chr10:31891291-31892062	0.1551340670693565	1.0508883277448415	0.04712494595763078	0.4294475572237186	0.12546786004882018	0	0.6133282020079526	0.042940472430825743	0
18491	L1PA2_dup2188	chr7:43414980-43417052	3.976858516451919	1.0853514981734125	0.08703346203346203	1.0268862679377737	0.3425925925925926	0	1.0	4.432338260785053	1
18492	L1PA2_dup1650	chr5:92053780-92054325	0.1122379790843767	0.9265952201801665	0.1761467889908257	1.1144192062448959	0.09011243386243387	0	0.2816745003606297	0.032645702215088786	0
18493	L1PA3_dup1447	chr2:202021668-202022558	0.4278081275303455	0.9951260874482651	0.035580524344569285	0.1887032283946011	0.14450397791849326	0	0.8986703350510205	0.07219495978306496	0
18494	L1PA5_dup5257	chr7:116744858-116746933	-0.2064044713826832	1.0457614447273427	0.005622489959839358	0.007318564320102372	0.33767290480065093	0	1.0	-0.0015797109242869983	0
18495	L1PA6_dup928	chr3:94630629-94636779	0.8049731429787486	1.0	0.0008672086720867209	0.0009031992660857466	0.9974051248783652	0	1.0	0.0007270511519571424	0
18496	L1PA3_dup2999	chr4:148986098-148986451	0.5235844955117157	0.9975593041363041	0.023607176581680833	0.07141411113088784	0.05731449910699789	0	0.11832520891876559	0.004413537451999337	0
18497	L1PA4_dup11416	chr19:51355107-51356105	0.2737338597726147	1.0456226665400363	0.0	0.0	0.16225004064379775	0	1.0	0.0	0
18498	L1PA3_dup1678	chr3:29130598-29131586	0.366766823497087	1.0453895354383524	0.004385964912280702	0.0053874292772624	0.16041565189154083	0	1.0	0.002065616882248851	0
18499	L1PA6_dup2500	chr6:91589965-91591707	0.11197154606667	1.0454362105823818	0.000574052812858783	0.0005897146875302822	0.28251702886798574	0	1.0	6.903147577622575e-05	0
18500	L1PA4_dup11592	chr20:50362357-50362590	0.1122379790843767	0.9927003230398354	0.010014306151645207	0.01601598506289841	0.03788001950902292	0	0.06116102031234134	0.00010914061043765729	0
18501	L1PA4_dup8561	chr10:99492722-99494285	0.1122442834610625	0.9975593041363041	0.004265301770100235	0.005209655315292161	0.2541050235734027	0	1.0	0.0005833268212068016	0
18502	L1PA2_dup1692	chr5:106713867-106719888	1.0584964565433288	1.0453895975942853	0.017383601838011405	0.03927733102989638	0.9955357142857143	0	1.0	0.04346198441206396	0
18503	L1PA7_dup10359	chr12:49714037-49714523	0.1122379790843767	1.0462737269178861	0.0013717421124828533	0.0014628736865224662	0.07516238787503866	0	0.1944674374358438	3.340710773782179e-05	0
18504	L1PA3_dup6728	chrX:91752801-91758828	2.066281496091945	1.0457159403519825	0.02040816326530612	0.053137208161855125	0.9785679493424257	0	1.0	0.1148158770225998	0
18505	L1PA2_dup1986	chr6:91210989-91211637	-0.3204448582099137	0.9759316667963792	0.06584362139917695	1.0058205301623293	0.10714285714285714	0	0.4154028453015763	-0.13066602521577755	0
18506	L1PA5_dup1450	chr2:188669950-188671343	6.084003177556768	0.9939163156414459	0.025125628140703515	0.08161667225614963	0.22668836452400326	0	1.0	0.49353520280977753	0
18507	L1PA6_dup2991	chr7:157665644-157666146	0.3371354101816675	0.9665011817128936	0.0026560424966799467	0.00300831324755145	0.08141420694129095	0	0.22797437915373764	0.0002234682650074452	0
18508	L1PA3_dup8507	chr12:42043486-42049636	2.562327450251172	1.0507887687086814	0.012845528455284553	0.023460658087230322	0.9985387238188017	0	1.0	0.06316699858274422	0
18509	L1PA3_dup4657	chr7:20067810-20073950	-0.0159752427481456	1.0453895768664365	0.005266015200868622	0.006740932989067746	0.9969150836174704	0	1.0	-0.00011257595545706705	0
18510	L1PA8_dup5110	chrX:122923775-122925387	0.5682998545253377	1.0	0.0012406947890818859	0.0013150148215926992	0.24880382775119617	0	1.0	0.0007473227318097939	0
18511	L1PA3_dup6754	chrX:96174582-96175680	-0.3195803404630221	1.0453895975942853	0.11445051608986034	1.054025291024993	0.17827569410618607	0	1.0	-0.3521350549219833	0
18512	L1PA7_dup6443	chr7:148430261-148430798	2.6949185482791527	0.8953272610681932	0.0186219739292365	0.04459090708086707	0.08304979894834519	0	0.23741507265654532	0.025543596544859288	0
18513	L1PA3_dup1683	chr3:30365335-30366165	0.1122442834610625	0.9914902270655114	0.008032128514056226	0.011705718741822538	0.13476213671050497	0	0.7409335109678458	0.0009652281786320478	0
18514	L1PA4_dup6542	chr9:63475120-63481223	3.788385632824048	1.047155294325711	0.010322792069474028	0.016749892439837807	0.9921963908307593	0	1.0	0.06644729351783306	0
18515	L1HS_dup513	chr4:168449245-168449628	0.8370491123534044	0.7983805109765676	0.1453437771975631	1.0844007950562033	0.06331625061993718	0	0.14102429533142538	0.10219852617922978	0
18516	L1PA2_dup3902	chr12:29017744-29018271	0.1122379790843767	0.9902819841248259	0.006957621758380772	0.009641549589865437	0.08713624338624339	0	0.2623096390981481	0.0002810993269295458	0
18517	L1PA2_dup3656	chr11:37493523-37494364	0.3654590132510923	0.9830749750547528	0.07689258818866429	1.016813300488219	0.1390542328042328	0	0.8071808795114238	0.29487462555264005	0
18518	L1PA3_dup6687	chrX:85529214-85535230	0.1122442834610625	1.0456693436344104	0.015458776595744681	0.03191390161647893	0.9767819451209612	0	1.0	0.003745747596582017	0
18519	L1PA6_dup5624	chr19:1547057-1547090	2.726011336714175	0.9869304151447924	0.3232323232323232	1.2524985708505196	0.0053519299383717155	0	0.005726735152701746	0.01929738797163338	0
18520	L1PA6_dup3060	chr8:48352766-48357892	3.314766309017873	1.045529376693874	0.002145922746781116	0.002373088676605249	0.8313331170937399	0	1.0	0.008224379142387902	0
18521	L1PA2_dup2929	chrX:34249186-34253913	0.1122442834610625	1.0824783917257	0.08715887455045483	1.0270107338980592	0.7815806878306878	0	1.0	0.12478386994045533	0
18522	L1PA2_dup4025	chr12:90872348-90872845	0.3084694502097708	1.0	0.03353454057679409	0.16158261615222927	0.08217592592592593	0	0.23233485298358642	0.011580335956134762	0
18523	L1PA3_dup7152	chrX:155421975-155428112	3.3205154325642083	1.0458556831689978	0.011677801314431588	0.020191544052235534	0.996427991557071	0	1.0	0.07012078906545437	0
18524	L1PA7_dup4456	chr5:102968742-102969243	-1.822885468090303	1.055118950119608	0.07917498336660013	1.0190818528004244	0.0774822146613053	0	0.20643841617409725	-0.4046321553257714	0
18525	L1PA6_dup4888	chr13:40837732-40841867	3.994086750506592	1.0462724287153384	0.0048367593712212815	0.006068075209776969	0.6706130392474862	0	1.0	0.025357896757521415	0
18526	L1PA6_dup4316	chr11:8489949-8496103	1.0584964565433288	1.0455761265262953	0.0007583143754739466	0.0007857632508915212	0.9980538436587739	0	1.0	0.000869634539847083	0
18527	L1PA5_dup8556	chr11:134629281-134630231	0.11197154606667	0.9927003230398354	0.0063157894736842095	0.00849265149960283	0.15459723352318958	0	1.0	0.0009439937979800445	0
18528	L1PA5_dup9935	chr15:52472399-52478553	0.8878708128665755	1.0457156609814526	0.004549886252843679	0.005631901967348177	1.0014646053702196	1	1.0	0.005228998031889981	0
18529	L1PA2_dup2635	chr8:122326671-122332092	0.1756708590370939	0.9951260874482651	0.07716903400356638	1.0170881124094242	0.8963293650793651	0	1.0	0.17780190710142965	0
18530	L1PA4_dup10944	chr17:3319373-3324852	4.322846068904812	0.8175934618304803	0.01198515544199063	0.02102379553390971	0.8907494716306291	0	1.0	0.07430504561676157	0
18531	L1PA6_dup3678	chrX:75992976-75998262	0.5490445743675395	1.047801868369743	0.0003783579265985622	0.00038513037530450006	0.8572818683100876	0	1.0	0.00022156162697353177	0
18532	L1PA2_dup872	chr3:93747821-93749366	0.366766823497087	0.9866698089112398	0.026537216828478965	0.09210074141385986	0.2554563492063492	0	1.0	0.033329209228592636	0
18533	L1PA3_dup5445	chr8:84729376-84730662	0.1122379790843767	0.9783007420623715	0.019958527734577503	0.05088231604205527	0.2088001298912161	0	1.0	0.005587005416933725	0
18534	L1PA4_dup4720	chr6:77315019-77315550	0.4982901125479372	0.9795041236705926	0.006905210295040804	0.009545432673061318	0.08632742643472606	0	0.25722999080702247	0.0011984109245185412	0
18535	L1PA3_dup741	chr1:247808855-247811262	0.5751073571268811	0.9975593041363041	0.019249411438858884	0.0474695677237822	0.3908101964604644	0	1.0	0.02723346640219734	0
18536	L1PA2_dup2578	chr8:98288043-98288764	1.536719552179639	0.859253138195283	0.07859454461396209	1.0185050110897536	0.11921296296296297	0	0.5384278270475717	0.7241131110531468	0
18537	L1PA4_dup5021	chr6:131234907-131241067	0.3371354101816675	1.0	0.0017316017316017316	0.0018780649241097957	1.0014631767192326	1	1.0	0.0006331621885375582	0
18538	L1PA5_dup6244	chr9:39202283-39204222	0.3661146885802809	1.0454828778485288	0.0046415678184631255	0.005770138854448742	0.3155410903173312	0	1.0	0.0022086166514926372	0
18539	L1PA5_dup7804	chr10:65587112-65593241	0.3654590132510923	0.9975593041363041	0.0021754500462283135	0.0024090748693664584	0.9973962571196094	0	1.0	0.0008782692917316195	0
18540	L1PA4_dup5931	chr8:55535229-55535457	0.6626777996097466	1.0	0.0	0.0	0.03706714355389368	0	0.05923641183050781	0.0	0
18541	L1PA7_dup10570	chr12:83734915-83736496	0.1122379790843767	1.0497397463343914	0.000421674045962471	0.0004300945137604446	0.24450974327250233	0	1.0	5.0674022782402656e-05	0
18542	L1PA4_dup276	chr1:92381773-92383917	0.5490445743675395	0.9975593041363041	0.009017412935323382	0.013763024082984323	0.3485612095594212	0	1.0	0.0075380705479216195	0
18543	L1PA3_dup9145	chr13:105970933-105971205	-0.079327801074804	0.9759421941025354	0.0024509803921568627	0.0027494888259904323	0.044163013476213674	0	0.07720296599994765	-1.643370381229213e-05	0
18544	L1PA7_dup580	chr1:174561077-174563014	-0.2135603254632592	0.9975593041363041	0.0006883496816382723	0.0007109298823097256	0.29956696566656354	0	1.0	-0.00015145585493953366	0
18545	L1PA6_dup271	chr1:149035017-149041138	0.3654590132510923	0.9975593041363041	0.0011980613189565975	0.0012672915584796963	0.9927019137204022	0	1.0	0.00046201273096013306	0
18546	L1PA7_dup2742	chr3:173381850-173388281	0.1122379790843767	1.0	0.00010366454154356503	0.00010416966588501814	0.9945870708320446	0	1.0	1.1691792780829176e-05	0
18547	L1PA5_dup8713	chr12:39816347-39816596	1.4117257353872623	0.9975593041363041	0.0	0.0	0.04052074857607811	0	0.06764672660876365	0.0	0
18548	L1PA3_dup10695	chr22:12105843-12111971	1.2981598663124538	1.0	0.002230200174064404	0.0024760531733628477	0.9949667153758727	0	1.0	0.0032143128565152415	0
18549	L1PA8_dup4188	chr8:98500371-98506518	-0.2993820927255205	1.0	0.002602895721490158	0.002940779874487914	0.948757524309307	0	1.0	-0.0008804168330692853	0
18550	L1PA3_dup8197	chr11:91345208-91346577	0.1122442834610625	1.0454828364068618	0.002191380569758948	0.0024285295935958682	0.2222763435622666	0	1.0	0.00028498666516436574	0
18551	L1PA5_dup5865	chr8:110187706-110188543	0.11197154606667	1.0	0.0007964954201513341	0.0008268052618331998	0.13620829943043125	0	0.7627079865378362	7.061048600662625e-05	0
18552	L1PA4_dup10610	chr15:52322831-52322981	-0.3195803404630221	0.9927003230398354	0.0	0.0	0.02438627865387742	0	0.03319652719237186	-0.0	0
18553	L1PA8_dup2128	chr4:116435067-116436146	0.1122379790843767	1.0	0.0006178560395427865	0.000636017999887188	0.16653804599475228	0	1.0	7.138537496862532e-05	0
18554	L1PA4_dup8818	chr11:34982329-34984096	-0.2642093489391398	1.0460383558621555	0.01358234295415959	0.025678373102523768	0.28727036254267596	0	1.0	-0.007096811910290764	0
18555	L1PA8_dup4285	chr8:127834160-127835627	0.0162244241639963	1.0466320062613295	0.007498295841854124	0.010657588833781569	0.2264238308380923	0	1.0	0.00018097653317924838	0
18556	L1PA5_dup376	chr1:118807551-118807985	0.5682998545253377	0.9927003230398354	0.0030721966205837174	0.0035482292123142647	0.07062652563059398	0	0.17254402350941594	0.0003453880410506233	0
18557	L1PA4_dup9321	chr12:11152081-11152269	-0.0729141656822089	1.0498579891572368	0.023049645390070917	0.06792827534994084	0.030564135912859697	0	0.044987567763474554	-0.0002339298112188249	0
18558	L1PA3_dup4928	chr7:109905427-109906019	0.3371354101816675	1.19861713146242	0.0016891891891891893	0.0018284251578862705	0.09611949991881799	0	0.32416750396089505	0.0002395143375937743	0
18559	L1PA5_dup1345	chr2:163124133-163125114	1.1137652123728412	1.0459021138519429	0.007475365273530411	0.010613578765998622	0.1596419853539463	0	1.0	0.012363645293968918	0
18560	L1PA6_dup5171	chr14:94107840-94108324	0.11197154606667	0.9878710440264143	0.0027548209366391185	0.0031346781034326493	0.07849497242945183	0	0.21183276449475724	7.345037456470615e-05	0
18561	L1PA2_dup4018	chr12:87583795-87584585	0.1122379790843767	0.9491354517891492	0.002531645569620253	0.002850740619534601	0.1306216931216931	0	0.6815289997953717	0.00020697127634253544	0
18562	L1PA8_dup3974	chr8:19155774-19156876	0.1122379790843767	1.0453429404404369	0.0006049606775559588	0.0006223671390831694	0.17008797653958943	0	1.0	7.302058078392634e-05	0
18563	L1PA5_dup5147	chr7:92957113-92961411	0.1122379790843767	0.9902841299931711	0.00038777726074143014	0.00039489268701464275	0.6994304312449146	0	1.0	4.38913307716467e-05	0
18564	L1PA3_dup6322	chrX:47962767-47962813	-0.688866216393153	0.9927051639218347	0.0	0.0	0.007468744926124371	0	0.008208643393685391	-0.0	0
18565	L1HS_dup118	chr1:223317835-223318710	4.1755922523675935	0.9014849418150158	0.6125714285714287	1.4860065568871488	0.1446520085964622	0	0.9012767414292391	5.041449825638359	1
18566	L1PA4_dup10213	chr14:24734098-24734247	0.11197154606667	0.9091566097741348	0.006711409395973154	0.009193605227057327	0.02422370346285157	0	0.032907484206070085	3.079831156381832e-05	0
18567	L1PA3_dup9289	chr14:40948917-40954934	3.024211623236204	1.0459953550003935	0.035510498033349956	0.18771445792976754	0.9769443091410943	0	1.0	0.593799267902961	0
18568	L1PA5_dup7631	chr10:21781743-21785063	0.3377969848353339	0.9902841299931711	0.0025100401606425703	0.0028235500740827093	0.5402766476810414	0	1.0	0.0009445198339501556	0
18569	L1PA5_dup8055	chr11:10554906-10555336	-0.3195803404630221	0.9641705673572907	0.0	0.0	0.06997558991049634	0	0.16955212463088343	-0.0	0
18570	L1PA5_dup7834	chr10:81354800-81355951	1.6322015481546863	0.9177573704563199	0.012452939472922099	0.022328798400806673	0.18730675345809603	0	1.0	0.033447758516318676	0
18571	L1PA3_dup5268	chr8:46732868-46734370	0.1122442834610625	0.989075590886586	0.011318242343541944	0.019242669745731418	0.24387075823997403	0	1.0	0.0021362842682548667	0
18572	L1PA4_dup620	chr1:187334068-187334285	0.1122379790843767	0.9735679616267531	0.0030721966205837174	0.0035482292123142647	0.03527881645260933	0	0.05511766892406068	2.1370201680966795e-05	0
18573	L1PA4_dup6585	chr9:78137986-78139321	0.1122379790843767	1.0	0.007990012484394507	0.011621367561184879	0.21703788001950902	0	1.0	0.0013043588092641223	0
18574	L1PA7_dup569	chr1:173033117-173035889	-0.8980070957964595	0.9975593041363041	0.0026455026455026454	0.0029948950072126615	0.4287039901020724	0	1.0	-0.0026828728699597633	0
18575	L1PA8_dup6590	chr13:85362661-85362951	0.11197154606667	1.0453895975942853	0.0011494252873563218	0.0012130754441504255	0.044759993826207746	0	0.07883958913707731	1.1194843146714993e-05	0
18576	L1PA3_dup5373	chr8:70735468-70741179	-0.0789844614978466	1.0	0.009397069981906264	0.014600097788304655	0.9272609189803539	0	1.0	-0.0011531808616251445	0
18577	L1PA5_dup5454	chr8:10614780-10614937	0.1122379790843767	0.9914939872620817	0.008492569002123142	0.012646868352721689	0.025549227013832384	0	0.0352949557374527	4.967359162584343e-05	0
18578	L1PA3_dup8865	chr13:22612422-22612675	0.1122442834610625	1.0456223407505534	0.0026350461133069825	0.0029815952171272034	0.04107809709368404	0	0.06906229487735528	2.416733566965675e-05	0
18579	L1PA3_dup1548	chr3:77985142-77988587	3.26805890473085	0.973608315364089	0.01567489114658926	0.0326896524077776	0.5593440493586621	0	1.0	0.10401224085375965	0
18580	L1PA8_dup5150	chrX:130064013-130064120	-0.2451246712714059	1.0476196224207515	0.0	0.0	0.016514894273807687	0	0.02035108505578062	-0.0	0
18581	L1PA3_dup10542	chr20:55379993-55382037	-0.0838419030611083	1.0	0.010763209393346379	0.017828933085459808	0.3318720571521351	0	1.0	-0.0014948116794341077	0
18582	L1PA6_dup3446	chr9:121099027-121104533	0.9419108082591596	1.0466457702465073	0.0032086208984138513	0.0037295740267502724	0.8929614012325657	0	1.0	0.003676789229099176	0
18583	L1PA7_dup3240	chr4:75164969-75167305	0.7449098942500691	1.0453429456238519	0.001141552511415525	0.0012043220436095403	0.3612743581812558	0	1.0	0.0009377890798557254	0
18584	L1PA6_dup5687	chr19:44000100-44000382	0.11197154606667	1.0453429404404369	0.002364066193853428	0.0026412032399079763	0.04573467401881284	0	0.08155555969461414	2.5212845314711836e-05	0
18585	L1PA3_dup1989	chr3:107692205-107698221	0.11197154606667	0.9818758895173979	0.07119902482269504	1.011150854982792	0.9767819451209612	0	1.0	0.11116811049305857	0
18586	L1PA4_dup3979	chr5:97218485-97221376	0.1122442834610625	0.9939122753858058	0.004496713939813214	0.0055522242555315765	0.47000487725573076	0	1.0	0.0006194115301220201	0
18587	L1PA7_dup1108	chr2:53663033-53667679	-0.0840148939827124	1.0	0.00028698522026115655	0.00029087322092681957	0.7185276832663161	0	1.0	-2.443768281857683e-05	0
18588	L1PA3_dup5399	chr8:76479745-76480199	0.3661146885802809	1.0460880787279527	0.0051395007342143915	0.006540071176947828	0.07371326514044488	0	0.18725453249103408	0.00046902956549375944	0
18589	L1PA5_dup10692	chr18:63501044-63502076	0.11197154606667	0.9975598455610099	0.00904392764857881	0.013820665019337453	0.1679414157851912	0	1.0	0.0015437450390862234	0
18590	L1HS_dup825	chr7:134665253-134665611	-0.3204448582099137	0.9018322062296114	0.16387337057728119	1.102493943403766	0.059183336088609685	0	0.1251057377483169	-0.03985955893929235	0
18591	L1PA8_dup2536	chr5:54486593-54487315	0.1122379790843767	1.0	0.0060018467220683295	0.007952567827521295	0.11143695014662756	0	0.4561647611705047	0.0004071636070694261	0
18592	L1PA2_dup1323	chr4:125929611-125930118	0.3661146885802809	1.0454822993355122	0.014464168310322156	0.028499936968365128	0.08382936507936507	0	0.24201808549055756	0.002640131495895115	0
18593	L1PA8_dup6700	chr14:29972062-29978485	0.3654590132510923	0.9975593041363041	0.00020758731641496703	0.00020961779727444156	0.991356690847353	0	1.0	7.641973966337588e-05	0
18594	L1PA4_dup3310	chr4:145365053-145369371	0.578861845210805	0.9424162890931237	0.002779064381658175	0.00316586127356906	0.7019996748496179	0	1.0	0.0017270686030378016	0
18595	L1PA7_dup5421	chr6:96270692-96273867	-2.9821999126019696	1.0	0.0	0.0	0.4910300030931024	0	1.0	-0.0	0
18596	L1PA3_dup4032	chr6:29978883-29980516	0.22980610484343	0.9618480488732557	0.02020820575627679	0.05212554443348419	0.26514044487741517	0	1.0	0.01152175494525164	0
18597	L1PA5_dup6346	chr9:86263476-86263714	-0.3210912875610828	0.8670551730765792	0.0	0.0	0.0387306753458096	0	0.06321090616485023	-0.0	0
18598	L1PA7_dup8996	chrY:16734162-16737841	0.11197154606667	1.0454362416688934	9.06043308870164e-05	9.099007798584854e-05	0.568976183111661	0	1.0	1.0651217756566595e-05	0
18599	L1PA7_dup5663	chr6:135719256-135721415	-0.0840148939827124	0.9963417625789104	0.0003087849312953528	0.0003132883460722294	0.3339004021033096	0	1.0	-2.622459912683484e-05	0
18600	L1PA5_dup10452	chr17:69559280-69559744	-0.3195803404630221	0.998778715485885	0.0	0.0	0.07550854353132629	0	0.19622021784860977	-0.0	0
18601	L1PA5_dup1915	chr3:69344861-69350993	0.1122442834610625	0.9951260874482651	0.0010328332246140465	0.001084084079222591	0.9978844589096827	0	1.0	0.00012108917208369303	0
18602	L1PA7_dup7490	chr9:88480230-88480304	-0.3059925036124081	0.9134819463219356	0.0045045045045045045	0.005563875611640751	0.011444478812248686	0	0.01322687939675261	-2.0570533785745972e-05	0
18603	L1PA4_dup10952	chr17:7103782-7103935	0.1122442834610625	1.0480782394721397	0.013071895424836602	0.024128845884619304	0.024874004226954967	0	0.034069971255628176	9.670885750136275e-05	0
18604	L1PA5_dup1498	chr2:197583629-197584676	4.232218318594641	0.9210894651588231	0.014645017510347025	0.029102022188546378	0.17038242473555737	0	1.0	0.11344700768848642	0
18605	L1PA5_dup10733	chr18:70342942-70349081	-0.2735704444219518	1.0458556831689978	0.00266058532877233	0.0030141005730506725	0.9990235964198535	0	1.0	-0.0008623800004728556	0
18606	L1PA4_dup10048	chr13:83240166-83242261	0.1122379790843767	1.0	0.00031821797931583137	0.0003230018062743767	0.34059502519915463	0	1.0	3.6253069976839387e-05	0
18607	L1PA4_dup8797	chr11:29868678-29869287	0.5733804183177805	0.9951260874482651	0.010946907498631636	0.018290091114103044	0.09900829133474232	0	0.3463353938344496	0.0036143791997605974	0
18608	L1HS_dup477	chr4:124152907-124154086	0.1122442834610625	0.7826874269127033	0.3466214305908963	1.2734477538468574	0.19490824929740452	0	1.0	0.11187517327189045	0
18609	L1HS_dup1204	chr11:13827862-13828256	0.11197154606667	0.9975593041363041	0.17089678510998307	1.1093241698515215	0.06513473301372127	0	0.1484498659547034	0.018394360075495247	0
18610	L1PA2_dup222	chr1:176256086-176262110	0.8034679625054237	1.0458556831689978	0.44162239929172203	1.3550602395667293	0.996031746031746	0	1.0	1.1386727496981206	0
18611	L1PA7_dup12117	chr17:40853804-40854065	0.1122379790843767	0.9842719090188855	0.0038314176245210726	0.004585461378312447	0.040364986081039285	0	0.06725407018938045	3.406877684755206e-05	0
18612	L1PA4_dup6702	chr9:109701168-109702762	0.5490445743675395	1.0453895975942853	0.006900878293601004	0.00953750678680159	0.259144854495204	0	1.0	0.0054741997244039785	0
18613	L1PA4_dup9224	chr11:109621391-109622080	0.1122379790843767	1.0	0.0009675858732462506	0.0010124966124655512	0.11201430661681028	0	0.46188862871168385	5.2489288712076536e-05	0
18614	L1PA7_dup12181	chr17:66923053-66923998	0.1170018108368014	1.0	0.0021164021164021165	0.0023372055475950615	0.1461490875347974	0	0.928010406314691	0.000253771202790581	0
18615	L1PA2_dup3078	chrX:79765606-79771625	1.1136561151208262	1.0457625291797017	0.22700337819128316	1.163254802036033	0.9952050264550265	0	1.0	1.3547496162908947	0
